id,character,dialogue,movie,race,is_evil
1407,Saruman,The power of Isengard is at your command,The Fellowship of the Ring ,maiar,false
1408,Saruman,Sauron. Lord of the Earth,The Fellowship of the Ring ,maiar,false
1409,Gimli, Stay close young     hobbits.,The Fellowship of the Ring ,dwarf,false
1410,Gandalf,Look to my coming at first light on the fifth day. At dawn......Iook to the east.          ,The Two Towers ,maiar,false
1411,Gimli,..and are never seen again,The Fellowship of the Ring ,dwarf,false
1412,Gandalf,"We must hold this course west of the Misty Mountains for     forty days. If our luck holds the Gap of Rohan will still be open to us.    , and there are     road turns east to Mordor.",The Fellowship of the Ring ,maiar,false
1413,Sam,Mr Frodo ?,The Fellowship of the Ring ,hobbit,false
1414,Gimli,"Well! Here's one dwarf she won't ensnare so easily! I     have the eyes of a hawk, and ears of a fox! ",The Fellowship of the Ring ,dwarf,false
1416,Elf," The dwarf     breathes so loud, we could have shot him in the dark.",The Fellowship of the Ring ,elf,false
1417,Elf,"Mae govannen, Legolas Thranduilion. ",The Fellowship of the Ring ,elf,false
1419,Frodo,Sam. My dear Sam.,The Two Towers ,hobbit,false
1420,Sam,"It's very special, that.It's the best salt in all the Shire.",The Two Towers ,hobbit,false
1421,Frodo,It is special. It's a little bit of home.,The Two Towers ,hobbit,false
1422,Frodo,We can't leave this here for someoneto follow us down.,The Two Towers ,hobbit,false
1423,Sam,"Who's gonna follow us down hereMr. Frodo?It's a shame, really.Lady Galadriel gave me that.Real Elvish rope.    Well, there's nothing for it.It's one of my knots.Won't come free in a hurry.",The Two Towers ,hobbit,false
1424,Frodo,Real Elvish rope.,The Two Towers ,hobbit,false
1425,Sam,"Mordor. The one place in Middle-earthwe don't want to see any closer.And it's the one placewe're trying to get to.It's just where we can't get.    Let's face it, Mr. Frodo, we're lost.I don't think Gandalf meant for us tocome this way.",The Two Towers ,hobbit,false
1426,Frodo,"He didn't mean for a lot of thingsto happen, Sam......but they did.",The Two Towers ,hobbit,false
1427,Sam,"Mr. Frodo?It's the Ring, isn't it?",The Two Towers ,hobbit,false
1429,Frodo,What food have we got left?,The Two Towers ,hobbit,false
1430,Sam,"Let me see.Oh, yes. Lovely.Lembas bread. And look!More lembas bread.",The Two Towers ,hobbit,false
1431,Sam,"I don't usually hold with foreign food.....but this Elvish stuff, it's not bad.",The Two Towers ,hobbit,false
1432,Frodo,"Nothing ever dampens your spiritsdoes it, Sam?",The Two Towers ,hobbit,false
1629,Soldiers,Make way!      ,The Two Towers ,human,false
1433,Bilbo,"My old sword, Sting , Here, take it, take it.",The Fellowship of the Ring ,hobbit,false
1434,Frodo,Its so light!,The Fellowship of the Ring ,hobbit,false
1500,Gimli,"  Certainty of death, small chance of success, what are we waiting for?    ",The Return of the King ,dwarf,false
1633,Soldiers,Throw another one over here!    ,The Two Towers ,human,false
1435,Bilbo,"Yes Yes , Made by the elves you know. The blade glows blue     when orcs are close and its times like that my lad, when you have to be     extra careful.    Here's a pretty thing. , Mithril!    ,     as light as a feather and as hard as dragon scales.",The Fellowship of the Ring ,hobbit,false
1436,Bilbo," My my     old ring. Well I should... very much like to hold it again, one last     time. ",The Fellowship of the Ring ,hobbit,false
1437,Bilbo,"I'm sorry I brought this upon you my boy    , I'm sorry that you must carry this     burden ,I'm sorry for everything",The Fellowship of the Ring ,hobbit,false
1438,Elrond,"The Ringbearer is setting out on the quest of Mount Doom and     you who travel with him, , no oath nor bond is laid to go further than you will    ,Farewell. Hold to     your purpose and may the blessings of elves , and men ,,     and all free folk , g",The Fellowship of the Ring ,elf,false
1439,Human,Listen to me. You must ride to Edorasand raise the alarm. Do you understand me?,The Two Towers ,human,false
1440,Human," Freda, I will find     you there.",The Two Towers ,human,false
1441,Human,"Quickly! ,Go, child.",The Two Towers ,human,false
1443,Human,Speech Bilbo ,The Fellowship of the Ring ,human,false
1444,Human,Out of the way! Watch where you're walking!,The Fellowship of the Ring ,human,false
1445,Arwen,"Why do you fear the past. You are Isildur's heir, not     Isildur himself. You are not bound to his fate",The Fellowship of the Ring ,elf,false
1446,Pippin,"    He's not dead. HE'S NOT DEAD , NO! NO! He's not dead. ",The Return of the King ,hobbit,false
1447,Human,"Good Evening little masters. What can I do for you ?     If you're looking for accomodation, we've got some nice, cosy hobbit sized     rooms available. Always proud to cater to the little folk, Mr err... ?",The Fellowship of the Ring ,human,false
1448,Pippin,    NO! NO! ,The Return of the King ,hobbit,false
1449,Human,"Underhill , yes..",The Fellowship of the Ring ,human,false
1450,Human,"Gandalf ? ,Gandalf ? Oh yes! I remember! Elderly chap! Big grey     beard, pointy hat. , Not seen     him for six months. ",The Fellowship of the Ring ,human,false
1451,Human,"He's one of them rangers. They're dangerous folk they are.     Wandering the wilds. What his right name is, I've never heard, but     round here, he's known as Strider.",The Fellowship of the Ring ,human,false
1452,Pippin,"    Gandalf! , Where's     Gandalf? , GANDALF!    ",The Return of the King ,hobbit,false
1455,Merry,Pippin.Let's go.,The Two Towers ,hobbit,false
1457,Merry,Pippin! ,The Two Towers ,hobbit,false
1458,Pippin,Aaaaaaaagh!,The Two Towers ,hobbit,false
1459,Legolas,A red sun rises.Blood has been spilled this night.,The Two Towers ,elf,false
1460,Human,Oh!,The Fellowship of the Ring ,human,false
1461,Rohirrim,He leaves because there is no hope.,The Return of the King ,human,false
1462,Gimli,"Give me your name, horse-masterand I shall give you mine.",The Two Towers ,dwarf,false
1463,Rohirrim,To few have come. We cannot defeat the armies of Mordor. ,The Return of the King ,human,false
1464,Legolas,You would die before your stroke fell.,The Two Towers ,elf,false
1465,Rohirrim,There is one passage. It leads into the mountains. But they will not get far.      The Uruk-hai are too many.          ,The Two Towers ,human,false
1468,Rohirrim,Fall back!      ,The Two Towers ,human,false
1469,Rohirrim,Into the Keep!      ,The Two Towers ,human,false
1470,Rohirrim,Fire!      ,The Two Towers ,human,false
1471,Rohirrim,We need more time to lay provisions--,The Two Towers ,human,false
1472,Rohirrim,What is it? Hama?,The Two Towers ,human,false
1473,Rohirrim,Wargs!,The Two Towers ,human,false
1474,Merry,"Excuse me! , I have     a sword. Please accept it! , I offer you my service Theoden King.",The Return of the King ,hobbit,false
1475,Rohirrim,Make way for the king.Make way for Theoden.Make way for the king.,The Two Towers ,human,false
1686,Sam,No!,The Return of the King ,hobbit,false
1476,Gimli,"Horse men! I wish I could muster an army of Dwarves, fully armed and     filthy. ",The Return of the King ,dwarf,false
1477,Legolas,Your kinsmen may have no need to ride to war. I fear war already     marches on their own lands.,The Return of the King ,elf,false
1478,Rohirrim,"What of those who cannot fight, my lord?The women and children?",The Two Towers ,human,false
1479,Rohirrim,My lord!,The Return of the King ,human,false
1480,Pippin,Why are there so few of youwhen you have lived so long? Are there Ent children?,The Two Towers ,hobbit,false
1481,Treebeard,Bru-ra-hroom.There have been no Entingsfor a terrible long count of years.,The Two Towers ,ent,false
1482,Merry,Why is that?,The Two Towers ,hobbit,false
1483,Treebeard,We lost the Entwives.,The Two Towers ,ent,false
1484,Pippin,"Oh, I'm sorry. How did they die?",The Two Towers ,hobbit,false
1485,Treebeard,Die? No.We lost them.And now we cannot find them. I don't suppose you've seen Entwives in the Shire?,The Two Towers ,ent,false
1486,Merry,"Can't say that I have. You, Pip?",The Two Towers ,hobbit,false
1487,Pippin, What do they     look like?,The Two Towers ,hobbit,false
1488,Treebeard,I don't remember now.,The Two Towers ,ent,false
1489,Gandalf,"Edoras and the Golden Hall of Meduseld. There dwells Theoden,     King of Rohan...... whose mind is overthrown. Saruman's hold over King     Theoden is now very strong.",The Two Towers ,maiar,false
1490,Rohirrim,I will. ,The Return of the King ,human,false
1491,Gandalf,Be careful what you say.Do not look for welcome here.    ,The Two Towers ,maiar,false
1492,Rohirrim,"  Cut him down!,    ",The Return of the King ,human,false
1493,Gandalf,  I've sent him to his death.    ,The Return of the King ,maiar,false
1494,Rohirrim,I bring 500 men from the Westfold my lord. ,The Return of the King ,human,false
1495,Gimli,  How?    ,The Return of the King ,dwarf,false
1496,Rohirrim,I'm not sure.,The Two Towers ,human,false
1497,Rohirrim,Mama!,The Two Towers ,human,false
1498,Rohirrim, Eothain!Freda!,The Two Towers ,human,false
1501,Gandalf,  Sauron will suspect a trap.  He will not take the bait.    ,The Return of the King ,maiar,false
1502,Rohirrim,Where is Mama?,The Two Towers ,human,false
1503,Rohirrim,By order of the king......the city must empty. We make for the refuge of     Helm's Deep.,The Two Towers ,human,false
1504,Rohirrim,Do not burden yourself with treasures. Take only what provisions you     need.,The Two Towers ,human,false
1505,Rohirrim,"That horse is half mad, my lord. There's nothing you can do. Leave him.",The Two Towers ,human,false
1506,Rohirrim,"Yes, Mama.",The Two Towers ,human,false
1507,Rohirrim,"I don't want to leave.I don't want to go, Mama.",The Two Towers ,human,false
1508,Saruman,"Rohan, my lord......is ready to fall.",The Two Towers ,maiar,false
1509,Rohirrim,Mordor will pay for this,The Two Towers ,human,false
1510,Rohirrim,"My Lord Eomer, over here!",The Two Towers ,human,false
1511,Rohirrim,"I cannot allow you before Theoden King so armed, Gandalf     Greyhame. By order of Grima Wormtongue.",The Two Towers ,human,false
1512,Rohirrim,Your staff,The Two Towers ,human,false
1513,Rohirrim,Aye! ,The Return of the King ,human,false
1514,Rohirrim,"Hail, Theoden King!",The Two Towers ,human,false
1515,Soldiers,"    Come on, come on! ",The Return of the King ,human,false
1516,Soldiers,    Take them down! ,The Return of the King ,human,false
1517,Soldiers,    DEATH! ,The Return of the King ,human,false
1518,Frodo,Gandalf told me you wereone of the river-folk.,The Two Towers ,hobbit,false
1519,Gollum,Cold be heart and hand and boneCold be travellers far from home,The Two Towers ,hobbit,false
1520,Frodo,He said your life was a sad story.,The Two Towers ,hobbit,false
1521,Gollum,They do not see what lies aheadWhen sun has failed and moon is dead,The Two Towers ,hobbit,false
1522,Frodo,You were not so very differentfrom a Hobbit once.Were you?Smeagol.,The Two Towers ,hobbit,false
1523,Gollum,What did you call me?,The Two Towers ,hobbit,false
1524,Frodo,"That was your name once, wasn't it?A long time ago.",The Two Towers ,hobbit,false
1525,Gollum,My name.My name.Smeagol.,The Two Towers ,hobbit,false
1526,Gollum,Aagh!,The Two Towers ,hobbit,false
1527,Sam,Black Riders!,The Two Towers ,hobbit,false
1528,Gollum,Hide! Hide!,The Two Towers ,hobbit,false
1529,Frodo,Aagh!,The Two Towers ,hobbit,false
1530,Frodo,Aagh!,The Two Towers ,hobbit,false
1531,Sam,"Come on, Frodo. Come on!",The Two Towers ,hobbit,false
1532,Gollum,Quick! They will see us!They will see us!,The Two Towers ,hobbit,false
1536,Gandalf,You're in the service of the steward now. You'll have to do as you are     told Peregrin Took. ,The Return of the King ,maiar,false
1537,Gandalf,Ridiculous Hobbit! Guard of the Citadel! ,The Return of the King ,maiar,false
1538,Gandalf,Thank you. ,The Return of the King ,maiar,false
1539,Pippin,There's no more stars! Is it time? ,The Return of the King ,hobbit,false
1540,Gandalf,Yes.,The Return of the King ,maiar,false
1541,Pippin,It's so quiet. ,The Return of the King ,hobbit,false
1542,Gandalf,It's the deep breath before the plunge. ,The Return of the King ,maiar,false
1543,Pippin,"I don't want to be in a battle. But waiting on the edge of one I can't     escape is even worse. , Is     there any hope Gandalf, for Frodo and Sam? ",The Return of the King ,hobbit,false
1544,Gandalf,"There never was much hope. Just a fool's hope. , Our enemy is ready.     His full strength's gathered. Not only orcs, but men as well    , Legions of Haradrim from     the South, mercenaries from the coast ,     All will answer Mordor's call.�",The Return of the King ,maiar,false
1550,Saruman,Rip them all down ,The Fellowship of the Ring ,maiar,false
1551,Soldiers,    DEATH! ,The Return of the King ,human,false
1552,Soldiers,"Make way for the King! Make way, the King is here",The Return of the King ,human,false
1553,Merry,My tomato's burst!,The Fellowship of the Ring ,hobbit,false
1554,Pippin,Can I have some bacon?,The Fellowship of the Ring ,hobbit,false
1555,Merry,OK. Want a tomato Sam ?,The Fellowship of the Ring ,hobbit,false
